gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
1,1,28,4,14.29,16.33,16.33,18.37,18.37,16.33,3,3,5,4,7,3,4,1,28,10,4,2,2,44600.31658,0
1,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,4,2,6,5,9,7,10,1,29,8,2,1,2,54312.56599,1
1,1,33,2,8.33,20.83,20.83,14.58,16.67,18.75,8,8,8,7,9,9,8,1,29,8,2,1,2,21575.12627,1
1,1,23,2,16,16,16,18,18,16,5,6,7,7,8,6,8,1,29,8,2,1,2,23263.16688,0
1,1,24,2,11.36,18.18,22.73,18.18,11.36,18.18,9,5,8,7,9,8,5,1,29,8,2,1,2,50365.62741,0
1,1,36,2,18.18,18.18,18.18,18.18,13.64,13.64,8,4.915590126,5.323254469,7,8,7,6,1,29,8,2,1,2,22553.8083,0
1,0,26,4,18,18,20,18,16,10,4,3,6,4,9,5,5,1,29,8,2,1,2,33847.5537,0
1,0,27,4,15.09,16.98,16.98,18.87,18.87,13.21,4,5,8,7,8,9,3,1,29,8,2,1,2,54455.78431,0
1,1,28,2,8.51,19.15,19.15,19.15,19.15,14.89,6,4.346122828,7,6,8,7,6,1,29,8,2,1,2,3220.438538,1
1,1,31,2,12,20,20,20,14,14,6,9.628960238,9,6,9,7,4,1,29,8,2,1,2,40896.26155,0
1,1,28,2,14.55,16.36,18.18,18.18,16.36,16.36,5,7.014421796,7,5,6,5,6,1,29,8,2,1,2,70388.90922,0
1,0,27,4,14,20,20,14,18,14,6,8,8.049320539,8,8,7,5,1,29,8,2,1,2,38010.02435,0
1,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,6,3.323115131,7,7,7,5,5,1,29,8,2,1,2,18490.70487,1
1,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,8,8,8,8,9,8,5,1,29,8,2,1,2,29149.80232,1
1,1,27,2,15.09,18.87,18.87,16.98,16.98,13.21,4,5,8,4,7,5,7,1,29,8,2,1,2,41359.2545,0
1,0,30,1,14,18,16,18,18,16,5,2,9,2,10,2,2,1,29,8,2,1,6,20319.45259,0
1,0,28,4,14.29,16.33,16.33,18.37,18.37,16.33,5,5,7,6,7,6,6,1,29,8,2,1,6,50888.73283,0
1,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,8,8,8,8,8,8,8,1,27,8,2,5,6,52523.65306,1
1,1,33,2,8.33,20.83,20.83,14.58,16.67,18.75,8,8.166904114,8,8,9,9,8,1,27,8,2,5,6,19212.26994,1
1,1,23,2,16,16,16,18,18,16,5,7,8,7,7,7,9,1,27,8,2,5,6,25783.88755,0
1,1,24,2,11.36,18.18,22.73,18.18,11.36,18.18,9,7,8,7,9,9,5,1,27,8,2,5,6,67185.20699,1
1,1,36,2,18.18,18.18,18.18,18.18,13.64,13.64,8,4.814326968,6.092653546,7,8,6,4,1,27,8,2,5,6,27331.36245,0
1,0,26,4,18,18,20,18,16,10,8,8,8,10,10,10,10,0,27,8,2,5,6,44497.38681,1
1,0,27,4,15.09,16.98,16.98,18.87,18.87,13.21,7,7,10,10,8,9,5,0,27,8,2,5,6,25839.55317,0
1,1,31,2,12,20,20,20,14,14,6,2.987104144,8,7,8,7,4,1,27,8,2,5,6,83749.4056,0
1,1,28,2,14.55,16.36,18.18,18.18,16.36,16.36,7,8,7,6,7,7,7,1,27,8,2,5,6,43346.85384,0
1,0,27,4,14,20,20,14,18,14,6,6.300924489,9,8,7,7,8,0,27,8,2,5,6,20885.28114,0
1,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,6,3.435727298,7,6,6,6,5,1,27,8,2,5,6,36544.8777,1
1,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,9,8,10,10,10,8,3,0,27,8,2,5,6,32769.26023,1
1,1,27,2,15.09,18.87,18.87,16.98,16.98,13.21,5,7,7,6,8,6,6,1,27,8,2,5,6,38928.65082,0
1,0,30,1,14,18,16,18,18,16,5,7,10,8,10,8,8,1,27,8,2,5,7,45007.32088,1
1,0,28,4,14.29,16.33,16.33,18.37,18.37,16.33,7,7,7,8,7,6,7,1,27,8,2,5,7,50873.11397,0
1,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,6,9,9,9,8,8,7,1,22,2,2,5,7,46943.05931,1
1,1,33,2,8.33,20.83,20.83,14.58,16.67,18.75,7,5.78628702,8,9,8,7,5,1,22,2,2,5,7,42155.37108,0
1,1,23,2,16,16,16,18,18,16,6,6,7,6,8,6,8,1,22,2,2,5,7,57924.82857,0
1,1,24,2,11.36,18.18,22.73,18.18,11.36,18.18,8,10,10,10,10,10,6,1,22,2,2,5,7,56714.97402,1
1,1,36,2,18.18,18.18,18.18,18.18,13.64,13.64,6,3.921876351,4.682725123,8,8,5,3,1,22,2,2,5,7,30109.86561,0
1,0,26,4,18,18,20,18,16,10,6,5,4,8,8,6,6,1,22,2,2,5,7,16479.11435,0
1,0,27,4,15.09,16.98,16.98,18.87,18.87,13.21,7,2,8,5,9,7,2,1,22,2,2,5,7,36809.64236,0
1,1,28,2,8.51,19.15,19.15,19.15,19.15,14.89,5,4.980681495,4,7,8,6,5,1,22,2,2,5,7,35492.21476,1
1,1,31,2,12,20,20,20,14,14,6,3.03994327,8,8,8,8,5,1,22,2,2,5,7,43141.72776,0
1,1,28,2,14.55,16.36,18.18,18.18,16.36,16.36,8,10,6,9,8,9,9,1,22,2,2,5,7,27487.00022,1
1,0,27,4,14,20,20,14,18,14,5,7,7,6,8,7,7,1,22,2,2,5,7,49003.20628,0
1,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,5,2.565766779,8.418182257,6,6,5,5,1,22,2,2,5,7,35829.4442,0
1,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,9,7,9,9,10,8,5,1,22,2,2,5,7,23793.398,1
1,1,27,2,15.09,18.87,18.87,16.98,16.98,13.21,3,6,8,4,8,5,7,1,22,2,2,5,7,56965.53901,0
1,0,30,1,14,18,16,18,18,16,6,7,9,9,10,8,7,1,22,2,2,5,2,7807.50413,1
1,0,28,4,14.29,16.33,16.33,18.37,18.37,16.33,5,6,5,6,5,3,7,1,22,2,2,5,2,5992.616476,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,6,6,6,6,6,6,1,34,8,2,1,2,32129,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,7,7,7,7,7,6,6,0,34,8,2,1,2,32129,1
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,7,5,7,6,8,6,3,1,34,8,2,1,2,32129,1
1,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,5,5,6,5,7,6,5,1,34,8,2,1,2,32129,1
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,5,4,6.917550016,5,7,7,2,0,34,8,2,1,2,32129,0
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,3,7,6,4,6,2,5,1,34,8,2,1,2,32129,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,7,6,7,8,7,8,8,1,34,8,2,1,2,32129,1
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,8,7,10,9,8,7,7,1,34,8,2,1,2,32129,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,7,8,9,8,8,8,6,1,34,8,2,1,2,32129,1
1,1,24,2,20,22.5,17.5,22.5,10,7.5,8,9,6,7,9,7,9,1,34,8,2,1,2,32129,1
1,1,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,4.449284303,5,5,5,5,5,1,25,2,4,3,7,42634.75522,0
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,2,2,7,5,7,2,7,1,25,2,4,3,7,59685.80089,0
1,1,28,4,13.04,21.74,19.57,17.39,15.22,13.04,6,4,7,6,6,6,2,1,25,2,4,3,7,41333.99784,0
1,0,22,2,15.09,16.98,16.98,16.98,18.87,15.09,2,2,5,3,3,2,2,1,25,2,4,3,7,49838.95563,0
1,1,35,4,15.22,17.39,17.39,17.39,15.22,17.39,7,2.67840937,5.895010555,6,7,5,6,1,25,2,4,3,7,29980.23253,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,6,6,5,6,2,5,1,25,2,4,3,7,32536.82328,0
1,1,24,4,15.38,17.31,17.31,19.23,13.46,17.31,4,3,3,3,4,3,3,1,25,2,4,3,7,42041.79338,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,6,6,10,6,9,6,6,1,25,2,4,3,7,30469.46906,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,7,8,8,9,8,6,6,1,25,2,4,3,7,27280.91604,0
1,0,24,2,20,22.5,17.5,22.5,10,7.5,7,7,6,6,7,7,5,1,25,2,4,3,7,33234.02313,0
1,1,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,6,6,6,6,6,6,1,24,5,4,4,7,44195,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,2,6,8,7,8,4,7,1,24,5,4,4,7,44195,0
1,1,28,4,13.04,21.74,19.57,17.39,15.22,13.04,7,6,5,6,7,7,5,1,24,5,4,4,7,44195,1
1,0,22,2,15.09,16.98,16.98,16.98,18.87,15.09,2,2,4,2,7,3,5,1,24,5,4,4,7,44195,0
1,1,35,4,15.22,17.39,17.39,17.39,15.22,17.39,5,5.404667007,10.30101849,5,7,6,7,1,24,5,4,4,7,44195,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,7,6,6,7,3,5,1,24,5,4,4,7,44195,0
1,1,24,4,15.38,17.31,17.31,19.23,13.46,17.31,6,6,5,5,7,7,7,1,24,5,4,4,7,44195,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,8,7,9,7,9,7,7,1,24,5,4,4,7,44195,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,6,8,10,9,10,8,6,1,24,5,4,4,7,44195,0
1,0,24,2,20,22.5,17.5,22.5,10,7.5,8,5,6,7,8,8,5,1,24,5,4,4,7,44195,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,7,5,5,5,7,8,1,26,8,2,10,7,33996.78245,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,4,7,6,7,7,4,5,1,26,8,2,10,7,34090.4142,0
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,5,5,5,5,5,2,1,1,26,8,2,10,7,36576.47343,0
1,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,4,4,6.050583612,5,7,4,5,0,26,8,2,10,7,45220.03013,0
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,4,0.560674629,6.294909573,5,7,4,5,1,26,8,2,10,7,43116.50642,0
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,7,6,6,7,3,5,1,26,8,2,10,7,48252.66722,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,5,4,5,5,5,5,5,1,26,8,2,10,7,51143.40176,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,4,4,4,4,4,4,3,1,26,8,2,10,7,23593.79689,0
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,6,9,9,8,9,9,8,1,26,8,2,10,7,35885.18372,0
1,1,24,2,20,22.5,17.5,22.5,10,7.5,6,6,6,6,6,6,5,1,26,8,2,10,7,40417.86715,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,5,5,5,5,7,7,1,21,5,2,1,7,46837,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,4,7,7,7,7,5,6,1,21,5,2,1,7,46837,1
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,7,4,6,8,6,4,2,1,21,5,2,1,7,46837,0
1,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,1,2,4,3,6,3,5,1,21,5,2,1,7,46837,0
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,5,5.565641893,3.760404978,5,7,5,6,1,21,5,2,1,7,46837,0
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,6,7,6,7,3,5,1,21,5,2,1,7,46837,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,7,5,8,7,8,7,7,1,21,5,2,1,7,46837,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,4,4,4,4,4,4,4,1,21,5,2,1,7,46837,0
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,1,9,10,9,8,10,6,1,21,5,2,1,7,46837,0
1,1,24,2,20,22.5,17.5,22.5,10,7.5,6,6,7,7,7,5,5,1,21,5,2,1,7,46837,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,5,5,5,5,7,7,1,27,1,6,6,4,41041.70413,1
1,1,23,6,12.24,20.41,16.33,14.29,20.41,16.33,4,7,6,6,7,7,7,1,27,1,6,6,4,77431.64057,1
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,6,3,5,5,7,5,1,1,27,1,6,6,4,57071.67214,0
1,0,22,2,15.09,16.98,16.98,16.98,18.87,15.09,4,4,5,3,6,5,4,1,27,1,6,6,4,44950.13653,0
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,7,5.599445653,7.288027073,5,7,6,6,1,27,1,6,6,4,22419.60542,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,7,7,5,7,5,5,1,27,1,6,6,4,10145.83986,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,7,5,6,6,7,6,6,1,27,1,6,6,4,30258.54,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,5,4,9,8,8,4,4,1,27,1,6,6,4,7652.367442,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,6,8,9,8,8,6,6,1,27,1,6,6,4,13832.9681,0
1,0,24,2,20,22.5,17.5,22.5,10,7.5,6,9,6,7,8,5,6,1,27,1,6,6,4,51260.71013,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,6,6,6,6,6,8,1,25,13,2,1,2,29586.09441,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,7,7,5,7,7,7,7,1,25,13,2,1,2,14323.13208,1
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,8,2,6,8,6,7,2,1,25,13,2,1,2,45108.43515,0
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,7,3.684679275,5,7,7,6,5,1,25,13,2,1,2,8657.429276,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,7,7,7,7,7,7,7,1,25,13,2,1,2,15342.28794,1
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,8,6,7,8,7,7,7,1,25,13,2,1,2,69666.47491,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,5,4,5,10,6,4,4,1,25,13,2,1,2,69127.39102,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,7,8,9,9,9,8,6,1,25,13,2,1,2,24645.54114,0
1,1,24,2,20,22.5,17.5,22.5,10,7.5,7,9,9,9,7,9,5,0,25,13,2,1,2,31849.13722,0
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,5,6,7,7,5,6,8,1,28,8,2,6,7,45633.09404,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,8,8,8,8,8,8,1,28,8,2,6,7,52612.9667,1
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,8,6,7,8,7,5,5,1,28,8,2,6,7,16709.79082,1
1,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,7,7,8,6,7,7,6,1,28,8,2,6,7,22759.61569,1
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,8,4.105866516,7,7,7,7,7,1,28,8,2,6,7,55386.36784,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,4,5,6,4,6,4,5,1,28,8,2,6,7,4971.387285,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,8,7,8,8,8,7,7,1,28,8,2,6,7,44870.17211,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,8,4,8,8,8,6,5,1,28,8,2,6,7,52437.80246,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,9,8,9,9,9,9,6,0,28,8,2,6,7,33851.68136,1
1,1,24,2,20,22.5,17.5,22.5,10,7.5,7,7,7,7,7,7,6,1,28,8,2,6,7,26265.83118,1
1,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,6,7,7,7,6,7,8,1,24,8,2,2,2,97972,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,1,8,7,8,7,7,5,1,24,8,2,2,2,97972,0
1,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,8,7,7,6,9,7,4,1,24,8,2,2,2,97972,1
1,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,7,7,8,8,8,7,6,1,24,8,2,2,2,97972,1
1,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,6,2.473112832,6.847648262,5,7,5,4,1,24,8,2,2,2,97972,0
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,6,4,5,6,6,4,5,1,24,8,2,2,2,97972,0
1,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,9,9,8,9,8,8,7,1,24,8,2,2,2,97972,1
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,6,9,5,9,4,6,5,1,24,8,2,2,2,97972,0
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,8,8,9,9,9,9,6,1,24,8,2,2,2,97972,1
1,1,24,2,20,22.5,17.5,22.5,10,7.5,8,8,8,8,8,8,6,1,24,8,2,2,2,97972,1
1,1,29,4,9.52,23.81,16.67,16.67,16.67,16.67,6,7,7,7,6,7,8,1,25,1,4,2,4,35960,1
1,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,4,7,7,6,7,4,7,0,25,1,4,2,4,35960,1
1,1,28,4,13.04,21.74,19.57,17.39,15.22,13.04,7,6,7,6,8,7,5,1,25,1,4,2,4,35960,1
1,0,22,2,15.09,16.98,16.98,16.98,18.87,15.09,5,5,7,6,7,6,5,1,25,1,4,2,4,35960,0
1,1,35,4,15.22,17.39,17.39,17.39,15.22,17.39,7,2.688682055,5.962456347,6.461978281,8,8,8,1,25,1,4,2,4,35960,1
1,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,5,7,8,8,7,5,5,1,25,1,4,2,4,35960,0
1,1,24,4,15.38,17.31,17.31,19.23,13.46,17.31,7,5,6,8,7,6,6,1,25,1,4,2,4,35960,0
1,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,8,9,9,8,9,8,7,1,25,1,4,2,4,35960,1
1,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,5,6,9,9,9,8,6,1,25,1,4,2,4,35960,0
1,0,24,2,20,22.5,17.5,22.5,10,7.5,7,6,6,6,7,8,5,1,25,1,4,2,4,35960,0
1,1,24,2,16,16,20,16,18,14,7,7,10,8,10,7,5,1,23,10,2,6,7,46792,1
1,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,8,9,9,8,10,10,1,0,23,10,2,6,7,46792,0
1,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,5,5,8,9,7,6,5,0,23,10,2,6,7,46792,1
1,0,24,6,14,18,20,18,16,14,7,4,7,7,7,4,5,1,23,10,2,6,7,46792,0
1,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,4,5,5,5,5,4,4,1,23,10,2,6,7,46792,0
1,1,30,2,17.5,17.5,20,12.5,20,12.5,2,5,6,5,10,7,8,1,23,10,2,6,7,46792,0
1,1,25,2,13.21,18.87,18.87,16.98,16.98,15.09,7,3.096857473,9,7,10,8,6,1,23,10,2,6,7,46792,0
1,1,25,2,15.38,17.31,17.31,17.31,17.31,15.38,7,6.838101887,8,6.887243118,8,7,5,1,23,10,2,6,7,46792,0
1,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,7,5,7,8,8,8,7,1,23,10,2,6,7,46792,0
1,1,22,2,16,20,18,20,18,8,3,7.141178074,7,5,7,3,6,1,23,10,2,6,7,46792,0
1,1,26,2,19.61,15.69,17.65,15.69,17.65,13.73,5,6,7,8,7,7,6,1,23,10,2,6,7,46792,0
1,1,23,2,15.38,17.31,19.23,19.23,11.54,17.31,5,5,7,6,7,6,6,1,23,10,2,6,7,46792,0
1,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,5,1,9,6,7,4,4,1,23,10,2,6,7,46792,0
1,1,23,2,17.31,13.46,17.31,19.23,19.23,13.46,4,4,4,4,6,4,8,1,23,10,2,6,7,46792,0
1,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,5,7,8,8,8,6,5,1,23,10,2,6,7,46792,0
1,1,29,2,20,15.56,20,15.56,11.11,17.78,7,6,8.257327957,5,4,7,7,1,23,10,2,6,7,46792,1
1,1,28,2,16.36,16.36,18.18,18.18,16.36,14.55,6,2,9,7,10,7,6,1,23,10,2,6,7,46792,0
1,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,6,5,9,7,8,6,5,1,23,10,2,6,7,46792,0
1,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,8,6,7,7,10,8,6,1,23,10,2,6,7,46792,0
1,0,24,2,16,16,20,16,18,14,9,7,9,9,9,8,6,1,26,8,4,3,7,53501,1
1,0,27,2,15.38,19.23,19.23,19.23,13.46,13.46,7,9,8,9,9,10,8,1,26,8,4,3,7,53501,1
1,1,25,4,17.65,17.65,17.65,15.69,15.69,15.69,5,5,7,6,7,6,5,1,26,8,4,3,7,53501,1
1,0,24,6,14,18,20,18,16,14,8,1,8,8,8,4,6,1,26,8,4,3,7,53501,0
1,1,23,4,15.38,19.23,17.31,19.23,9.62,19.23,4,5,6,6,5,6,4,1,26,8,4,3,7,53501,0
1,0,30,2,17.5,17.5,20,12.5,20,12.5,6,5,8,6,8,8,8,1,26,8,4,3,7,53501,1
1,0,25,2,13.21,18.87,18.87,16.98,16.98,15.09,6,1.641523365,8,8,8,8,6,0,26,8,4,3,7,53501,0
1,0,25,2,15.38,17.31,17.31,17.31,17.31,15.38,7,7,8,8,8,7,6,1,26,8,4,3,7,53501,0
1,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,7,7,9,8,7,8,5,1,26,8,4,3,7,53501,0
1,0,22,2,16,20,18,20,18,8,7,7,8,8,6,7,8,1,26,8,4,3,7,53501,0
1,0,26,2,19.61,15.69,17.65,15.69,17.65,13.73,7,6,8,8,9,8,2,0,26,8,4,3,2,53501,0
1,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,10,8,8,8,8,9,5,1,26,8,4,3,2,53501,0
1,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,7,7,7,7,7,7,7,1,26,8,4,3,2,53501,1
1,0,23,2,17.31,13.46,17.31,19.23,19.23,13.46,6,7,10,8,10,7,9,1,26,8,4,3,2,53501,0
1,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,10,10,10,10,10,10,10,0,26,8,4,3,2,53501,1
1,0,29,2,20,15.56,20,15.56,11.11,17.78,7,10,9,9,8,6,6,1,26,8,4,3,2,53501,1
1,0,28,2,16.36,16.36,18.18,18.18,16.36,14.55,4,7,10,5,8,5,5,1,26,8,4,3,2,53501,0
1,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,7,7,8,7,8,7,7,1,26,8,4,3,2,53501,1
1,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,6,6,9,7,9,7,6,1,26,8,4,3,2,53501,0
1,1,24,2,16,16,20,16,18,14,4,5,8,6,8,5,5,1,27,8,2,7,2,55080,0
1,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,5,6,8,6,7,6,7,1,27,8,2,7,2,55080,0
1,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,2,2.534326075,4.957995949,5,5,7,7,1,27,8,2,7,2,55080,0
1,0,24,6,14,18,20,18,16,14,7,4,7,7,7,4,5,1,27,8,2,7,2,55080,0
1,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,3,7,6,6,5,5,4,1,27,8,2,7,2,55080,0
1,1,30,2,17.5,17.5,20,12.5,20,12.5,1,2,7,6,6,3,7,1,27,8,2,7,2,55080,0
1,1,25,2,13.21,18.87,18.87,16.98,16.98,15.09,3,2.121242436,5.21130394,6,7,6,6,1,27,8,2,7,2,55080,0
1,1,25,2,15.38,17.31,17.31,17.31,17.31,15.38,3,5.966009662,4.563255694,7,8,6,6,1,27,8,2,7,2,55080,0
1,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,5,7,9,8,7,6,6,1,27,8,2,7,2,55080,0
1,1,22,2,16,20,18,20,18,8,2,4,7,5,6,1,7,1,27,8,2,7,2,55080,0
1,1,26,2,19.61,15.69,17.65,15.69,17.65,13.73,3,7,10,6,10,8,1,0,27,8,2,7,9,55080,0
1,1,23,2,15.38,17.31,19.23,19.23,11.54,17.31,2,2,7,4,4,2,2,1,27,8,2,7,9,55080,0
1,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,2,5,8,7,8,8,7,1,27,8,2,7,9,55080,1
1,1,23,2,17.31,13.46,17.31,19.23,19.23,13.46,3,5,4,9,8,6,9,1,27,8,2,7,9,55080,0
1,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,5,5,5,5,10,10,5,0,27,8,2,7,9,55080,0
1,1,28,2,16.36,16.36,18.18,18.18,16.36,14.55,4,6,10,7,10,6,7,1,27,8,2,7,9,55080,0
1,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,6,7,8,7,8,6,6,1,27,8,2,7,9,55080,0
1,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,6,7,7,7,9,6,6,1,27,8,2,7,9,55080,0
1,1,24,2,16,16,20,16,18,14,8,9,10,7,10,6,5,1,26,10,2,8,9,64716,1
1,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,9,6,9,7,10,6,7,1,26,10,2,8,9,64716,1
1,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,6,9,7,6,7,8,8,0,26,10,2,8,9,64716,1
1,0,24,6,14,18,20,18,16,14,8,4,9,7,9,7,5,1,26,10,2,8,9,64716,1
1,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,6,6,5,5,7,4,3,1,26,10,2,8,9,64716,0
1,1,30,2,17.5,17.5,20,12.5,20,12.5,9,8,9,8,9,6,6,1,26,10,2,8,9,64716,1
1,1,25,2,13.21,18.87,18.87,16.98,16.98,15.09,8,0.597146536,10,8,10,8,6,1,26,10,2,8,9,64716,1
1,1,25,2,15.38,17.31,17.31,17.31,17.31,15.38,7,4.705026737,9,2.914845092,10,6,5,1,26,10,2,8,9,64716,1
1,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,9,7,10,8,9,8,6,1,26,10,2,8,9,64716,1
1,1,22,2,16,20,18,20,18,8,10,7,10,10,9,10,9,1,26,10,2,8,9,64716,0
1,1,26,2,19.61,15.69,17.65,15.69,17.65,13.73,9,7,10,8,10,9,8,1,26,10,2,8,7,64716,1
1,1,23,2,15.38,17.31,19.23,19.23,11.54,17.31,10,6,9,7,10,8,7,1,26,10,2,8,7,64716,1
1,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,9,5,6,6,9,7,7,1,26,10,2,8,7,64716,0
1,1,23,2,17.31,13.46,17.31,19.23,19.23,13.46,7,7,9,7,10,7,7,1,26,10,2,8,7,64716,0
1,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,6,8,8,8,8,7,5,1,26,10,2,8,7,64716,1
