gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,5,6,6,6,4,4,1,23,10,2,5,10,29279,0
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,8,7,7,9,9,6,1,24,10,2,9,10,38774,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,8,9,7,7,8,8,6,1,24,10,2,9,10,38774,1
0,0,29,1,16,18,18,18,14,16,4,3,10,4,9,5,5,1,24,10,2,9,10,38774,0
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,6,3,5,7,10,4,2,0,24,10,2,9,10,38774,0
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,5,5,6,7,7,6,3,0,24,10,2,9,10,38774,0
0,1,26,2,12,20,20,20,16,12,6,3,5,8,6,5,3,1,24,10,2,9,10,38774,0
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,4,7,9.468120917,8,9,7,5,1,24,10,2,9,10,38774,0
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,6,5,8,6,9,6,4,1,24,10,2,9,10,38774,0
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,5,4.623000956,4.03246685,6,7,5,4,1,24,10,2,9,10,38774,0
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,2,5,5,4,6,3,5,1,24,10,2,9,10,38774,0
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,7,7,7,7,7,7,1,24,10,2,9,10,38774,1
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,7,8,9,8,9,8,8,0,24,10,2,9,10,38774,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,8,6,6,6,6,5,1,24,10,2,9,7,38774,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,6,3,8,5,9,6,6,1,24,10,2,9,7,38774,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,2,2,4,2,9,3,7,1,24,10,2,9,7,38774,0
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,4,5,5,5,6,4,4,1,24,10,2,9,7,38774,0
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,8,8,7,7,8,9,5,1,36,6,2,1,7,58802,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,6,6.856151431,6,5,8,5,3,1,36,6,2,1,2,58802,0
0,0,29,1,16,18,18,18,14,16,5,4.540099094,7,6,9.002355449,4,4,1,36,6,2,1,2,58802,0
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,5,5,5,4,7,4,3,1,36,6,2,1,2,58802,0
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,4,3,6,3,8,4,3,1,36,6,2,1,2,58802,0
0,1,26,2,12,20,20,20,16,12,5,7,7,6,7,6,3,1,36,6,2,1,2,58802,0
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,9,8,8,8,10,10,10,0,36,6,2,1,2,58802,1
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,8,7,7,7,9,7,5,1,36,6,2,1,2,58802,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,7,5.477211681,7.009414415,7,7,7,2,1,36,6,2,1,2,58802,0
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,3,3,5,2,8,3,1,1,36,6,2,1,2,58802,0
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,4,3,6,6,7,4,2,1,36,6,2,1,2,58802,0
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,7,7,8,7,9,7,7,1,36,6,2,1,2,58802,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,5,5,6,6,7,5,5,1,36,6,2,1,2,58802,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,6,7,7,6,9,8,7,1,36,6,2,1,2,58802,1
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,4,5,5,5,4,3,1,36,6,2,1,2,58802,0
0,0,26,2,12,20,20,20,16,12,7,8,7,8,7,6,6,1,26,8,4,3,8,41831,0
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,9,5,6,8,6,6,3,1,26,8,4,3,8,41831,0
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,7,5,8,10,8,8,4,1,26,8,4,3,8,41831,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,8,5.216186486,4.673638956,9,8,8,2,0,26,8,4,3,8,41831,1
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,3,4,2,8,5,5,5,1,26,8,4,3,8,41831,0
0,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,4,7,5,7,8,5,6,1,26,8,4,3,7,41831,0
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,10,4.819499136,8,9,8,9,9,1,26,8,4,3,7,41831,1
0,1,28,4,16.28,20.93,18.6,18.6,13.95,11.63,7,7,6,6,7,6,6,1,26,8,4,3,7,41831,1
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,5,4,7,9,7,9,8,1,26,8,4,3,7,41831,0
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,8,6,8,7,5.991179585,8,5,0,26,8,4,3,7,41831,1
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,4,6,6,5,4,4,1,26,8,4,3,2,41831,0
0,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,7,7,7,8,8,5,1,27,8,4,7,2,39580.19578,1
0,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,7,5.104120426,5,5,6,6,4,1,27,8,4,7,2,32154.87379,0
0,0,29,1,16,18,18,18,14,16,7,7,8,8,8,7,7,1,27,8,4,7,2,45404.95764,1
0,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,6,5,7,5,8,5,4,1,27,8,4,7,2,49510.0232,0
0,1,27,4,15.22,15.22,19.57,17.39,13.04,19.57,6,7,6,7,7,6,5,1,27,8,4,7,7,20883.60534,1
0,0,26,2,12,20,20,20,16,12,8,5,6,7,8,7,4,1,27,8,4,7,7,74949.42547,0
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,7,3.277571717,6.324767256,7.199416017,7,6,3,1,27,8,4,7,7,55701.44036,0
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,8,5,9,6,9,8,4,1,27,8,4,7,7,34843.16774,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,8,3.521745062,8,8,8,8,2,0,27,8,4,7,7,38472.45436,1
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,6,3,4,5,6,5,4,1,27,8,4,7,7,39971.40455,1
0,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,5,6,6,8,7,6,1,27,8,4,7,7,23745.36249,1
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,9,3.166873813,9,7.085914753,9,9,8,1,27,8,4,7,7,19272.59804,1
0,1,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,5,8,5,7,6,5,1,27,8,4,7,7,10727.13952,1
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,7,6,8,6,7,8,6,1,27,8,4,7,7,49230.06911,1
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,7,4,8,9,6,6,3,0,27,8,4,7,2,43093.99744,1
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,5,6,7,5,5,4,1,27,8,4,7,2,54826.12753,0
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,6,7,8,9,8,5,1,28,13,2,3,2,52186,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,8,6,7,7,7,7,6,1,28,13,2,3,2,52186,1
0,0,29,1,16,18,18,18,14,16,6,4.580806163,8,6,9,5,5,1,28,13,2,3,2,52186,1
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,7,7,8,5,7,7,5,1,28,13,2,3,2,52186,0
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,8,5,7,7,6,6,4,1,28,13,2,3,2,52186,1
0,1,26,2,12,20,20,20,16,12,8,6,7,7,8,8,3,1,28,13,2,3,2,52186,1
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,6,5.774683366,5.099265603,6,6,5,1,1,28,13,2,3,2,52186,0
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,9,5,6,7,9,7,5,1,28,13,2,3,2,52186,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,7,5.926756796,6.907281019,7,7,7,4,1,28,13,2,3,2,52186,1
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,6,4,4,5,6,7,5,1,28,13,2,3,2,52186,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,5,6,6,6,6,6,5,1,28,13,2,3,2,52186,0
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,9,8,8,8,9,9,8,1,28,13,2,3,2,52186,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,7,6,6,6,7,6,5,1,28,13,2,3,2,52186,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,8,10,9,6,8,9,8,1,28,13,2,3,2,52186,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,6,7,6,5,7,6,6,1,28,13,2,3,1,52186,1
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,8,8,7,8,8,8,6,1,28,13,2,3,1,52186,1
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,10,7,7,7,9,9,5,1,31,7,2,3,1,55080,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,8,5,8,8,9,8,7,1,31,7,2,3,1,55080,1
0,0,29,1,16,18,18,18,14,16,7,3,8,8,9,7,7,1,31,7,2,3,1,55080,1
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,8,5,6,8,10,6,3,1,31,7,2,3,1,55080,0
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,6,3,6,5,8,5,5,1,31,7,2,3,1,55080,0
0,1,26,2,12,20,20,20,16,12,9,5,8,8,9,8,5,1,31,7,2,3,1,55080,1
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,9,9,5.651464654,9,9,9,7,1,31,7,2,3,1,55080,1
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,8,7,8,8,9,8,7,1,31,7,2,3,1,55080,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,5,7.284603983,9,8,9,7,7,1,31,7,2,3,1,55080,0
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,7,4,5,7,6,6,5,1,31,7,2,3,1,55080,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,8,7,7,7,7,7,7,1,31,7,2,3,1,55080,1
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,7,8,9,7,9,8,7,1,31,7,2,3,1,55080,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,7,6,7,7,6,5,1,31,7,2,3,1,55080,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,7,5,8,7,9,7,5,1,31,7,2,3,1,55080,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,4,3,6,4,8,3,9,1,31,7,2,3,2,55080,0
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,7,5,7,7,7,6,4,1,31,7,2,3,2,55080,1
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,10,6,7,9,8,9,4,1,28,13,2,1,2,59057.88287,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,8,1.880525948,7,7,7,7,4,1,28,13,2,1,2,32770.47946,1
0,0,29,1,16,18,18,18,14,16,8,8,7,8,4.657979852,8,7,1,28,13,2,1,2,52651.68601,1
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,10,5,8,9,8,8,4,1,28,13,2,1,2,73359.1283,1
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,8,9,6,7,7,9,6,1,28,13,2,1,2,28078.35874,1
0,1,26,2,12,20,20,20,16,12,8,5,6,7,8,8,3,1,28,13,2,1,2,52045.59686,1
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,9,6.777084068,3.625602241,9,7,7,5,1,28,13,2,1,2,49842.82721,1
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,10,3,7,10,8,6,3,1,28,13,2,1,2,56332.54377,0
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,8,4,3,4,5,7,4,1,28,13,2,1,2,43144.32279,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,9,7,8,7,7,8,8,1,28,13,2,1,2,44756.98866,1
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,9,7,8,9,9,9,8,1,28,13,2,1,2,11318.63225,1
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,8,5,7,8,7,7,6,1,28,13,2,1,2,56969.41528,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,9,6,7,8,8,8,7,1,28,13,2,1,2,34642.44435,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,8,6,8,6,8,6,4,1,28,13,2,1,2,61862.85868,1
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,9,7,7,8,7,8,6,1,28,13,2,1,2,23613.31747,1
0,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,6,7,7,8,8,4,1,27,13,4,2,2,45638.40147,1
0,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,7,3,9.224769419,5,7,5,5,1,27,13,4,2,2,32638.66763,0
0,0,29,1,16,18,18,18,14,16,7,3,9,6,10,5,5,1,27,13,4,2,2,41215.94542,0
0,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,7,2,5,6,9,6,5,1,27,13,4,2,2,42723.2917,0
0,1,27,4,15.22,15.22,19.57,17.39,13.04,19.57,6,4,6,5,7,4,4,1,27,13,4,2,2,48891.8921,0
0,0,26,2,12,20,20,20,16,12,6,5,7,6,8,5,3,1,27,13,4,2,2,57505.49794,0
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,8,2.952173592,9.654775036,4.369339697,9,7,5,1,27,13,4,2,2,26618.31031,1
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,8,5,9,5,10,7,4,1,27,13,4,2,2,18063.75244,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,8,5.148723604,6.276800249,5,7.972932644,7,4,1,27,13,4,2,2,71252.48816,0
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,7,3,5,6,8,7,5,1,27,13,4,2,2,46688.77005,1
0,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,6,7,7,7,7,7,1,27,13,4,2,2,52758.21986,1
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,10,6,8,7,8,8,8,1,27,13,4,2,2,53469.5491,0
0,1,28,4,16.28,20.93,18.6,18.6,13.95,11.63,5,5,6,5,6,4,3,1,27,13,4,2,2,11841.52593,0
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,7,4,7,5,8,7,6,1,27,13,4,2,2,17552.66025,1
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,7,3,6,4,8,6,7,1,27,13,4,2,2,32345.21214,1
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,5,5,5,5,5,3,1,27,13,4,2,2,11029.92237,0
0,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,7,6,7,6,8,7,5,1,28,7,4,1,2,56574.2746,1
0,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,7,5,6,6,7,7,8,1,28,7,4,1,2,29692.11485,1
0,0,29,1,16,18,18,18,14,16,7,2,7,6,8,4,4,1,28,7,4,1,2,64996.96863,0
0,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,7,3,5,6,6,5,3,1,28,7,4,1,2,31653.73714,0
0,1,27,4,15.22,15.22,19.57,17.39,13.04,19.57,5,3,7,3,6,4,3,1,28,7,4,1,2,45824.91505,0
0,0,26,2,12,20,20,20,16,12,8,6,8,8,8,8,5,1,28,7,4,1,2,47673.77493,1
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,7,6,5.248443211,6,8,7,4,1,28,7,4,1,2,58522.407,0
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,7,5,7,6,8,5,5,1,28,7,4,1,2,29946.66434,0
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,6,3.033964492,7.752028051,4,7,5,2,1,28,7,4,1,2,21022.14411,0
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,4,4,6,5,6,4,2,1,28,7,4,1,2,21020.5672,0
0,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,5,6,6,7,6,7,1,28,7,4,1,2,35838.60201,0
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,9,6,8,7,8,8,8,1,28,7,4,1,2,32775.79399,0
0,1,28,4,16.28,20.93,18.6,18.6,13.95,11.63,5,7,5,6,7,6,5,1,28,7,4,1,2,59841.28666,1
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,6,4,7,6,8,6,7,1,28,7,4,1,2,3207.025009,1
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,4,1,6.159370987,2,8,4,5,1,28,7,4,1,7,44430.10231,0
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,5,5,5,5,5,5,3,1,28,7,4,1,7,3272.684098,0
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,6,7,8,7,8,4,1,27,8,2,8,7,97857,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,7,6,8,7,7,7,6,1,27,8,2,8,7,97857,1
0,0,29,1,16,18,18,18,14,16,8,7,8,7,8,7,5,1,27,8,2,8,7,97857,1
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,9,6,7,9,8,8,8,1,27,8,2,8,7,97857,1
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,7,3,7,6,7,4,2,1,27,8,2,8,7,97857,0
0,1,26,2,12,20,20,20,16,12,8,5,7,8,8,7,5,1,27,8,2,8,7,97857,1
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,8,2.080521446,4.209053729,4.335720368,7,6,2,1,27,8,2,8,7,97857,0
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,10,3,10,8,8,5,2,1,27,8,2,8,7,97857,0
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,7,3.732478568,3.850632983,7,7,7,5,0,27,8,2,8,7,97857,1
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,5,6,6,6,7,6,5,1,27,8,2,8,7,97857,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,8,8,8,8,8,9,9,1,27,8,2,8,7,97857,1
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,10,10,9,9,9,10,9,1,27,8,2,8,7,97857,1
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,7,7,5,7,6,5,1,27,8,2,8,7,97857,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,9,5,10,8,8,8,9,1,27,8,2,8,7,97857,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,7,6,6,5,8,6,5,0,27,8,2,8,7,97857,1
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,6,6,6,7,6,7,4,1,27,8,2,8,7,97857,1
0,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,10,7,7,8,9,9,6,1,27,8,2,5,7,74624,1
0,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,7,0.519961446,5,7,8,7,4,1,27,8,2,5,7,74624,1
0,0,29,1,16,18,18,18,14,16,7,5.114383237,6.959777974,8,8,6,7,1,27,8,2,5,7,74624,0
0,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,7,6,7,10,8,7,6,1,27,8,2,5,7,74624,1
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,6,3,7,4,3,4,3,1,27,8,2,5,7,74624,0
0,1,26,2,12,20,20,20,16,12,8,7,6,6,6,7,4,1,27,8,2,5,7,74624,0
0,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,5,5,7,7.009684515,8,7,5,1,27,8,2,5,7,74624,0
0,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,9,5,5,6,8,6,5,1,27,8,2,5,7,74624,0
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,7,4.666875138,8.272540541,7,7,7,2,0,27,8,2,5,7,74624,1
0,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,6,3,4,4,5,6,4,1,27,8,2,5,7,74624,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,7,7,7,7,7,7,1,27,8,2,5,7,74624,1
0,1,28,2,17.78,20,17.78,15.56,15.56,13.33,9,8,8,8,8,8,9,1,27,8,2,5,7,74624,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,6,6,6,7,6,6,1,27,8,2,5,7,74624,1
0,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,10,6,9,8,8,8,4,1,27,8,2,5,7,74624,1
0,1,27,2,17.78,17.78,22.22,20,15.56,6.67,5,5,5,4,6,5,5,1,27,8,2,5,2,74624,0
0,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,6,5,7,8,7,6,5,1,27,8,2,5,2,74624,1
0,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,6,7,8,8,8,5,1,30,8,1,1,2,21590,1
0,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,6,5.705469416,5,5,7,5,3,1,30,8,1,1,2,21590,0
0,1,29,1,16,18,18,18,14,16,8,10,9,9,8,8,9,0,30,8,1,1,2,21590,1
0,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,7,4,8,8,10,5,3,1,30,8,1,1,2,21590,0
0,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,5,6,9,5,7,6,4,1,30,8,1,1,2,21590,1
0,0,26,2,12,20,20,20,16,12,8,8,8,8,9,8,6,1,30,8,1,1,2,21590,1
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,8,5,9,7,10,7,5,1,30,8,1,1,2,21590,0
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,7,6,8,7,7,6,6,1,30,8,1,1,2,21590,0
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,7,4.568417457,6.166955751,7,7,7,2,0,30,8,1,1,2,21590,1
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,7,4,6,5,6,6,4,1,30,8,1,1,2,21590,1
0,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,7,6,7,7,8,6,8,1,30,8,1,1,2,21590,0
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,8,8,10,8,10,8,8,1,30,8,1,1,2,21590,0
0,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,8,8,7,8,6,5,1,30,8,1,1,2,21590,1
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,6,4,10,9,9,6,5,1,30,8,1,1,2,21590,1
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,6,7,8,7,7,7,6,1,30,8,1,1,2,21590,1
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,7,6,7,7,7,6,5,1,30,8,1,1,2,21590,1
0,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,9,5,6,7,8,7,4,1,28,8,4,5,2,38832,1
0,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,6,3.331589838,7.364534025,6,6,5,1,1,28,8,4,5,2,38832,0
0,0,29,1,16,18,18,18,14,16,10,8,9,9,8,8,7,0,28,8,4,5,2,38832,1
0,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,8,6,7,9,8,6,5,1,28,8,4,5,2,38832,0
0,1,27,4,15.22,15.22,19.57,17.39,13.04,19.57,5,3,7,6,6,5,3,1,28,8,4,5,2,38832,0
0,0,26,2,12,20,20,20,16,12,7,4,7,6,6,5,3,1,28,8,4,5,2,38832,0
0,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,8,0.741095952,4.596075072,9,8,8,5,1,28,8,4,5,2,38832,1
0,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,9,5,8,6,8,7,4,1,28,8,4,5,2,38832,1
0,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,8,7.16644707,5.696294164,8,8,8,3,1,28,8,4,5,2,38832,1
0,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,6,4,5,6,6,6,4,1,28,8,4,5,2,38832,1
0,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,6,8,8,8,8,9,9,1,28,8,4,5,2,38832,1
0,0,28,2,17.78,20,17.78,15.56,15.56,13.33,10,8,9,9,8,9,8,1,28,8,4,5,2,38832,1
0,1,28,4,16.28,20.93,18.6,18.6,13.95,11.63,6,6,7,5,6,5,6,1,28,8,4,5,2,38832,1
0,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,9,5,10,9,9,9,6,1,28,8,4,5,2,38832,1
0,0,27,2,17.78,17.78,22.22,20,15.56,6.67,8,6,9,8,7,8,4,0,28,8,4,5,9,38832,1
0,0,22,2,18.37,18.37,20.41,20.41,16.33,6.12,7,7,8,8,8,7,6,1,28,8,4,5,9,38832,1
1,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,4,4,6,4,6,4,9,1,23,10,2,3,9,37248,0
1,1,33,2,8.33,20.83,20.83,14.58,16.67,18.75,5,8.41204572,7,6,8,5,5,1,23,10,2,3,9,37248,0
1,1,23,2,16,16,16,18,18,16,4,4,7,4,7,4,7,1,23,10,2,3,9,37248,0
1,1,24,2,11.36,18.18,22.73,18.18,11.36,18.18,7,8,9,7,10,8,5,1,23,10,2,3,9,37248,0
1,1,36,2,18.18,18.18,18.18,18.18,13.64,13.64,4,4.723412523,10.55127028,4.405703933,8,4,3,1,23,10,2,3,9,37248,0
1,0,26,4,18,18,20,18,16,10,5,5,5,5,8,5,4,1,23,10,2,3,9,37248,0
1,0,27,4,15.09,16.98,16.98,18.87,18.87,13.21,4,1,6,2,8,1,1,1,23,10,2,3,9,37248,0
1,1,28,2,8.51,19.15,19.15,19.15,19.15,14.89,6,2.793832873,7,4,7,5,6,1,23,10,2,3,9,37248,0
1,1,31,2,12,20,20,20,14,14,5,6.143977846,9,6,8,5,4,1,23,10,2,3,9,37248,0
1,1,28,2,14.55,16.36,18.18,18.18,16.36,16.36,4,1,3,1,5,2,3,1,23,10,2,3,9,37248,0
1,0,27,4,14,20,20,14,18,14,6,6,8,6,7,6,6,1,23,10,2,3,9,37248,0
1,0,28,4,9.76,19.51,19.51,14.63,19.51,17.07,6,3.602552748,3.987476984,6,8,5,5,1,23,10,2,3,9,37248,0
1,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,5,7,8,5,10,5,5,1,23,10,2,3,9,37248,0
1,1,27,2,15.09,18.87,18.87,16.98,16.98,13.21,2,2,7,2,7,2,5,1,23,10,2,3,9,37248,0
1,0,30,1,14,18,16,18,18,16,4,3,10,3,10,3,3,1,23,10,2,3,2,37248,0
1,0,28,4,14.29,16.33,16.33,18.37,18.37,16.33,2,1,3,2,3,1,3,1,23,10,2,3,2,37248,0
1,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,5,5,7,8,9,9,9,1,28,10,2,7,2,35128.67806,1
